order_id,customer_id,seller_id,order_date,status,payment_method,total_amount
2264,403,39,2025-12-25 14:09:00,completed,debit_card,3242.42
2265,576,50,2025-08-31 10:35:00,completed,pix,1766.75
2266,380,3,2025-03-13 09:00:00,completed,credit_card,1940.18
2267,531,41,2025-10-21 22:00:00,pending,boleto,1846.88
2268,332,29,2025-11-04 12:46:00,completed,credit_card,1120.34
2269,318,37,2025-01-01 08:35:00,returned,pix,824.71
2270,653,45,2025-08-03 03:20:00,completed,boleto,276.95
2271,537,16,2025-08-20 22:17:00,completed,boleto,2519.25
2272,740,16,2025-12-19 21:35:00,completed,boleto,1026.68
2273,89,44,2025-02-21 07:10:00,completed,pix,1374.41
2274,604,50,2025-04-06 04:40:00,completed,boleto,3221.35
2275,511,43,2025-03-09 00:22:00,completed,boleto,1991.24
2276,42,49,2025-10-28 03:26:00,completed,credit_card,357.83
2277,885,7,2025-11-29 14:57:00,returned,pix,2802.65
2278,807,15,2025-10-25 14:36:00,completed,debit_card,911.33
2279,926,38,2025-08-21 23:08:00,completed,pix,1943.42
2280,389,6,2025-11-30 13:50:00,completed,pix,1794.74
2281,81,18,2025-12-11 14:32:00,completed,boleto,848.51
2282,402,19,2025-12-06 04:55:00,completed,credit_card,422.88
2283,107,2,2025-07-02 02:10:00,completed,credit_card,755.19
2284,111,3,2025-09-20 11:32:00,completed,pix,358.74
2285,277,46,2025-06-23 18:31:00,completed,debit_card,979.19
2286,214,25,2025-01-09 23:40:00,pending,pix,3490.6
2287,743,36,2025-09-22 00:11:00,completed,debit_card,1419.28
2288,818,49,2025-06-07 04:57:00,completed,debit_card,3026.33
2289,506,28,2025-11-09 12:43:00,completed,pix,1931.14
2290,121,38,2025-01-18 02:48:00,pending,boleto,2339.71
2291,134,28,2025-01-23 21:26:00,completed,boleto,564.09
2292,818,32,2025-10-20 08:33:00,completed,debit_card,976.32
2293,720,41,2025-06-27 14:13:00,pending,credit_card,1796.34
2294,962,36,2025-04-24 15:19:00,completed,boleto,3086.38
2295,371,39,2025-06-21 01:31:00,pending,boleto,169.25
2296,257,36,2025-01-30 13:58:00,completed,debit_card,1784.08
2297,697,43,2025-05-13 03:11:00,completed,debit_card,197.52
2298,798,23,2025-10-10 15:34:00,completed,debit_card,1609.74
2299,954,2,2025-06-22 05:24:00,cancelled,boleto,2208.46
2300,875,10,2025-01-12 21:18:00,completed,boleto,2611.64
2301,180,6,2025-01-16 16:56:00,completed,credit_card,502.09
2302,933,8,2025-04-02 13:50:00,pending,credit_card,599.68
2303,48,15,2025-07-07 07:45:00,cancelled,pix,1655.83
2304,599,45,2025-01-02 22:35:00,pending,debit_card,3493.17
2305,897,29,2025-03-09 16:22:00,completed,boleto,1259.04
2306,19,28,2025-11-01 12:00:00,cancelled,credit_card,1507.8
2307,46,22,2025-09-11 11:56:00,completed,debit_card,1524.91
2308,451,34,2025-08-21 14:57:00,completed,debit_card,300.84
2309,898,20,2025-12-30 03:04:00,returned,pix,2714.12
2310,56,33,2025-07-04 04:28:00,completed,debit_card,900.79
2311,741,15,2025-11-23 07:02:00,completed,credit_card,2468.76
2312,657,7,2025-04-02 19:21:00,completed,pix,1673.31
2313,92,24,2025-04-21 11:34:00,pending,boleto,2148.99
2314,82,26,2025-07-03 03:49:00,completed,pix,207.82
2315,737,50,2025-02-23 19:46:00,completed,debit_card,3117.08
2316,79,10,2025-01-31 15:30:00,completed,debit_card,868.62
2317,662,15,2025-04-24 11:22:00,completed,credit_card,2351.93
2318,873,37,2025-04-12 13:39:00,cancelled,debit_card,2797.11
2319,283,24,2025-10-18 23:27:00,completed,boleto,1899.33
2320,311,11,2025-09-02 20:20:00,completed,credit_card,1193.92
2321,997,40,2025-05-21 01:22:00,pending,debit_card,3423.1
2322,160,21,2025-09-18 01:25:00,completed,boleto,988.97
2323,316,40,2025-06-04 21:14:00,completed,credit_card,3321.34
2324,877,38,2025-12-20 17:54:00,completed,debit_card,563.66
2325,979,15,2025-07-16 12:47:00,pending,boleto,1374.49
2326,668,15,2025-08-06 17:59:00,completed,boleto,501.96
2327,156,37,2025-02-17 21:28:00,completed,pix,27.8
2328,888,45,2025-12-09 23:31:00,completed,credit_card,925.7
2329,714,14,2025-06-23 15:52:00,completed,pix,323.49
2330,468,43,2025-01-02 01:15:00,completed,boleto,3452.48
2331,921,21,2025-03-09 12:06:00,pending,pix,2670.55
2332,853,44,2025-06-20 08:02:00,completed,pix,32.89
2333,462,20,2025-10-11 05:01:00,completed,pix,798.29
2334,854,33,2025-01-04 21:06:00,pending,credit_card,2352.03
2335,117,3,2025-09-25 10:54:00,completed,debit_card,1406.96
2336,666,40,2025-08-31 11:33:00,completed,pix,2914.81
2337,364,23,2025-01-14 21:59:00,cancelled,debit_card,1776.92
2338,843,44,2025-05-24 10:35:00,completed,credit_card,2294.71
2339,631,47,2025-12-08 00:47:00,completed,debit_card,2097.69
2340,711,23,2025-06-02 14:10:00,completed,credit_card,2240.83
2341,913,27,2025-01-02 02:17:00,pending,debit_card,820.74
2342,466,35,2025-03-16 20:32:00,completed,credit_card,1319.05
2343,775,25,2025-06-15 15:40:00,cancelled,boleto,196.19
2344,184,32,2025-06-08 16:26:00,returned,credit_card,2064.98
2345,960,22,2025-01-08 11:45:00,returned,debit_card,1618.22
2346,660,8,2025-02-20 03:47:00,cancelled,pix,2667.29
2347,166,38,2025-10-13 01:53:00,completed,boleto,738.21
2348,75,18,2025-06-22 04:21:00,cancelled,pix,1540.11
2349,748,28,2025-04-15 14:53:00,completed,debit_card,648.99
2350,826,28,2025-08-09 08:56:00,cancelled,pix,2156.65
2351,272,11,2025-07-03 01:26:00,completed,pix,2971.15
2352,691,12,2025-09-29 12:32:00,completed,credit_card,2683.74
2353,503,2,2025-08-23 21:30:00,completed,debit_card,3305.81
2354,795,37,2025-08-04 20:09:00,pending,pix,3401.61
2355,563,4,2025-08-27 07:14:00,completed,pix,2706.68
2356,587,41,2025-06-06 01:37:00,completed,pix,1018.09
2357,656,45,2025-09-26 04:53:00,pending,debit_card,783.03
2358,343,45,2025-02-07 19:40:00,completed,boleto,1577.47
2359,700,47,2025-10-05 09:17:00,completed,pix,3478.72
2360,635,34,2025-10-17 08:50:00,completed,pix,1456.08
2361,844,23,2025-03-22 02:55:00,completed,boleto,712.76
2362,251,13,2025-04-16 15:17:00,completed,boleto,3306.31
2363,808,7,2025-03-22 23:02:00,returned,boleto,1362.99
2364,835,32,2025-12-13 11:09:00,completed,pix,2424.33
2365,130,23,2025-02-06 18:29:00,completed,credit_card,2762.77
2366,764,49,2025-11-19 04:10:00,completed,debit_card,2954.18
2367,358,8,2025-03-08 08:38:00,returned,pix,2878.06
2368,944,50,2025-10-11 15:36:00,completed,boleto,2930.14
2369,692,47,2025-04-13 12:46:00,completed,boleto,2343.43
2370,408,47,2025-11-21 06:13:00,completed,boleto,1425.33
2371,861,37,2025-12-17 08:35:00,pending,boleto,2342.16
2372,495,34,2025-02-19 22:36:00,cancelled,credit_card,2931.84
2373,622,48,2025-06-30 06:30:00,completed,debit_card,1240.24
2374,482,29,2025-02-21 20:54:00,completed,credit_card,1051.85
2375,980,37,2025-10-15 09:47:00,completed,credit_card,1216.1
2376,850,23,2025-07-15 22:32:00,completed,debit_card,1938.47
2377,78,38,2025-02-18 22:34:00,completed,pix,202.5
2378,978,29,2025-09-01 02:28:00,completed,pix,2730.82
2379,514,44,2025-07-01 23:28:00,completed,credit_card,503.2
2380,321,5,2025-02-08 04:10:00,pending,debit_card,482.28
2381,788,40,2025-07-13 16:30:00,completed,boleto,707.85
2382,290,11,2025-10-09 04:31:00,completed,debit_card,2027.71
2383,297,14,2025-10-13 10:12:00,completed,pix,1013.78
2384,681,49,2025-05-01 13:35:00,completed,credit_card,1300.95
2385,752,42,2025-12-12 14:26:00,completed,boleto,3262.14
2386,971,2,2025-03-25 16:14:00,completed,pix,2968.26
2387,475,35,2025-04-29 22:37:00,pending,boleto,2985.62
2388,23,45,2025-12-08 15:26:00,returned,debit_card,2030.19
2389,806,49,2025-07-25 18:23:00,pending,debit_card,3035.3
2390,172,35,2025-01-08 23:56:00,completed,pix,2729.41
2391,835,42,2025-08-06 02:36:00,returned,pix,3337.26
2392,318,28,2025-05-08 04:43:00,completed,boleto,244.0
2393,908,8,2025-03-30 21:43:00,completed,boleto,119.97
2394,798,32,2025-09-16 13:39:00,completed,debit_card,629.1
2395,991,4,2025-05-05 04:38:00,completed,credit_card,3253.22
2396,855,45,2025-07-08 11:29:00,cancelled,boleto,2127.37
2397,193,7,2025-08-20 08:14:00,completed,debit_card,1502.87
2398,681,39,2025-12-10 12:30:00,completed,credit_card,1804.23
2399,916,48,2025-03-26 11:15:00,completed,pix,2907.02
2400,118,27,2025-06-03 10:15:00,pending,pix,3253.3
2401,6,37,2025-12-22 06:06:00,pending,boleto,2559.35
2402,843,17,2025-02-07 05:54:00,completed,credit_card,2664.27
2403,483,10,2025-12-09 00:23:00,completed,debit_card,1134.92
2404,132,4,2025-06-01 19:19:00,completed,boleto,1645.28
2405,93,23,2025-06-15 05:19:00,completed,debit_card,3100.53
2406,763,14,2025-11-22 11:08:00,completed,credit_card,2755.05
2407,522,5,2025-10-08 02:39:00,completed,boleto,2401.26
2408,563,2,2025-12-03 12:47:00,completed,credit_card,247.06
2409,861,46,2025-07-22 11:28:00,completed,credit_card,157.49
2410,294,24,2025-09-01 17:48:00,completed,credit_card,473.83
2411,641,18,2025-01-29 19:45:00,completed,debit_card,2043.24
2412,1000,27,2025-03-13 03:58:00,cancelled,pix,1886.63
2413,392,24,2025-02-13 12:59:00,completed,boleto,3300.56
2414,249,29,2025-10-18 18:00:00,completed,debit_card,2437.76
2415,614,11,2025-04-18 10:41:00,completed,credit_card,1043.02
2416,849,48,2025-04-05 21:48:00,completed,debit_card,582.01
2417,595,18,2025-07-13 09:58:00,completed,credit_card,2976.38
2418,703,48,2025-07-04 15:59:00,returned,credit_card,1619.49
2419,417,4,2025-09-26 00:24:00,completed,credit_card,2294.07
2420,143,33,2025-08-08 07:03:00,completed,credit_card,1986.7
2421,237,14,2025-03-21 04:10:00,completed,debit_card,393.95
2422,287,44,2025-12-30 12:32:00,completed,credit_card,218.56
2423,277,42,2025-10-10 13:24:00,returned,debit_card,1332.02
2424,387,32,2025-06-29 21:01:00,completed,debit_card,1278.2
2425,382,4,2025-04-13 02:32:00,cancelled,pix,2364.82
2426,450,20,2025-04-09 21:49:00,returned,debit_card,2220.06
2427,291,21,2025-11-14 22:20:00,completed,pix,3391.91
2428,169,3,2025-08-07 00:20:00,completed,pix,3006.19
2429,443,25,2025-07-13 00:28:00,completed,pix,1748.11
2430,656,4,2025-04-21 13:24:00,cancelled,debit_card,1760.09
2431,184,47,2025-07-15 06:49:00,completed,pix,2365.97
2432,45,11,2025-03-14 23:12:00,completed,boleto,417.04
2433,755,16,2025-03-04 01:20:00,completed,credit_card,3499.62
2434,827,36,2025-02-13 06:07:00,completed,debit_card,1825.45
2435,946,6,2025-06-15 06:49:00,cancelled,credit_card,3186.47
2436,981,31,2025-06-10 08:01:00,completed,debit_card,3386.4
2437,268,40,2025-03-16 13:17:00,completed,pix,2044.12
2438,476,13,2025-11-03 18:13:00,completed,boleto,379.65
2439,253,23,2025-05-25 01:20:00,completed,pix,2015.24
2440,396,4,2025-09-01 23:00:00,completed,debit_card,2099.8
2441,289,37,2025-04-21 16:19:00,completed,pix,2766.39
2442,212,42,2025-05-18 14:39:00,completed,boleto,187.84
2443,1000,37,2025-05-15 19:52:00,completed,credit_card,1642.78
2444,689,44,2025-02-16 12:25:00,completed,credit_card,3231.24
2445,21,33,2025-12-02 12:58:00,completed,pix,3469.72
2446,316,42,2025-04-29 23:49:00,pending,debit_card,686.01
2447,564,29,2025-11-09 08:53:00,cancelled,debit_card,3049.68
2448,438,37,2025-09-26 09:26:00,completed,credit_card,528.95
2449,423,19,2025-01-07 16:37:00,completed,boleto,2947.29
2450,233,20,2025-10-17 09:04:00,cancelled,pix,984.93
2451,945,32,2025-12-12 16:00:00,completed,pix,3359.5
2452,123,44,2025-01-01 03:35:00,returned,credit_card,2440.33
2453,874,16,2025-09-13 09:07:00,cancelled,debit_card,1408.9
2454,960,5,2025-01-17 13:14:00,completed,pix,997.79
2455,612,49,2025-07-25 23:38:00,completed,debit_card,838.63
2456,214,46,2025-07-09 06:24:00,completed,debit_card,2389.16
2457,922,12,2025-01-24 12:56:00,completed,credit_card,3137.35
2458,839,45,2025-11-29 09:26:00,cancelled,debit_card,2647.2
2459,647,21,2025-12-13 19:07:00,returned,boleto,2925.07
2460,968,14,2025-12-21 08:29:00,completed,boleto,2739.22
2461,830,37,2025-07-05 22:07:00,completed,credit_card,3427.43
2462,730,22,2025-12-23 16:22:00,completed,pix,2657.16
2463,600,30,2025-02-19 16:17:00,completed,debit_card,751.6
2464,792,23,2025-10-04 05:43:00,completed,boleto,2774.76
2465,40,5,2025-11-23 16:55:00,returned,credit_card,1140.8
2466,752,29,2025-06-11 04:37:00,completed,credit_card,3485.38
2467,332,30,2025-08-20 21:36:00,completed,debit_card,1330.82
2468,943,18,2025-10-01 05:24:00,completed,credit_card,1038.92
2469,648,46,2025-05-29 02:46:00,completed,pix,852.47
2470,182,50,2025-11-10 04:25:00,completed,debit_card,2311.63
2471,265,1,2025-02-01 23:12:00,completed,pix,400.09
2472,771,39,2025-12-17 15:10:00,completed,boleto,3338.39
2473,694,17,2025-07-25 10:30:00,pending,boleto,1044.21
2474,533,3,2025-06-12 17:37:00,completed,boleto,1047.99
2475,863,42,2025-05-01 00:57:00,completed,boleto,180.31
2476,432,7,2025-10-26 10:43:00,cancelled,credit_card,876.14
2477,943,27,2025-07-31 18:42:00,cancelled,pix,1478.05
2478,984,28,2025-08-20 23:51:00,completed,credit_card,1306.23
2479,196,44,2025-08-26 05:29:00,completed,credit_card,970.11
2480,724,31,2025-07-27 23:17:00,cancelled,boleto,161.79
2481,509,15,2025-03-29 19:37:00,completed,pix,1066.02
2482,447,48,2025-07-13 13:20:00,completed,debit_card,2728.59
2483,528,8,2025-03-25 05:55:00,completed,debit_card,1547.0
2484,202,6,2025-11-21 07:15:00,completed,debit_card,1031.9
2485,875,28,2025-08-07 05:40:00,completed,pix,1080.68
2486,730,4,2025-12-26 16:45:00,completed,boleto,1949.44
2487,605,30,2025-12-21 11:52:00,pending,boleto,1071.98
2488,133,43,2025-06-09 01:27:00,cancelled,pix,2215.17
2489,139,17,2025-03-06 11:30:00,returned,boleto,3463.3
2490,669,34,2025-09-04 09:55:00,completed,pix,163.29
2491,493,6,2025-05-15 16:26:00,completed,pix,607.2
2492,847,36,2025-11-24 01:09:00,pending,debit_card,643.29
2493,70,35,2025-06-23 01:20:00,completed,debit_card,1575.8
2494,816,39,2025-08-01 22:06:00,completed,credit_card,164.14
2495,15,39,2025-11-12 16:38:00,completed,pix,1681.78
2496,747,16,2025-12-02 16:50:00,completed,debit_card,3252.66
2497,212,2,2025-10-30 04:06:00,completed,debit_card,60.24
2498,802,8,2025-05-23 02:03:00,completed,debit_card,1289.99
2499,60,15,2025-03-18 05:39:00,returned,boleto,2667.91
2500,252,27,2025-01-13 21:17:00,completed,debit_card,557.64
2501,446,16,2025-04-21 12:12:00,returned,boleto,289.91
2502,2,1,2025-11-10 22:42:00,cancelled,debit_card,2215.11
2503,748,10,2025-08-21 02:48:00,completed,boleto,54.63
2504,336,7,2025-11-28 19:13:00,pending,boleto,2810.16
2505,19,48,2025-04-11 15:26:00,completed,debit_card,252.65
2506,994,10,2025-05-08 19:34:00,completed,pix,1844.75
2507,561,12,2025-09-22 19:25:00,completed,credit_card,2595.64
2508,78,17,2025-08-17 09:50:00,completed,credit_card,862.2
2509,472,45,2025-04-18 16:23:00,completed,pix,380.32
2510,28,12,2025-07-19 00:50:00,completed,debit_card,631.17
2511,560,15,2025-11-25 22:16:00,completed,pix,2994.3
2512,608,46,2025-01-19 02:41:00,completed,debit_card,2476.12
2513,165,32,2025-01-17 21:54:00,completed,debit_card,709.38
2514,458,32,2025-02-14 17:04:00,completed,debit_card,2512.1
2515,945,26,2025-01-25 16:05:00,completed,debit_card,2485.99
2516,877,14,2025-01-05 11:44:00,cancelled,debit_card,3492.08
2517,176,50,2025-09-18 19:32:00,completed,pix,1382.61
2518,585,26,2025-03-20 04:04:00,pending,pix,3029.69
2519,984,5,2025-09-15 01:51:00,completed,credit_card,1573.62
2520,868,38,2025-11-21 14:35:00,completed,debit_card,3144.21
2521,29,50,2025-05-15 20:55:00,completed,pix,338.77
2522,956,46,2025-07-04 01:19:00,completed,pix,630.09
2523,669,4,2025-08-27 04:43:00,returned,debit_card,2977.84
2524,826,28,2025-03-14 07:27:00,completed,debit_card,2871.17
2525,816,1,2025-03-08 23:06:00,completed,pix,1082.91
2526,279,13,2025-05-14 14:16:00,completed,debit_card,2096.86
2527,283,43,2025-01-09 07:22:00,completed,boleto,1351.8
2528,479,3,2025-01-24 03:02:00,pending,pix,55.9
2529,519,49,2025-08-30 08:06:00,completed,credit_card,110.84
2530,305,50,2025-01-03 18:51:00,pending,debit_card,208.81
2531,694,25,2025-01-14 17:42:00,completed,boleto,2087.37
2532,109,42,2025-05-19 00:43:00,completed,credit_card,991.71
2533,324,16,2025-10-28 15:41:00,completed,credit_card,520.94
2534,206,21,2025-01-31 04:19:00,completed,credit_card,3295.14
2535,234,13,2025-12-30 01:49:00,pending,debit_card,442.19
2536,938,44,2025-09-10 04:34:00,completed,credit_card,2365.46
2537,458,36,2025-01-23 18:09:00,completed,pix,3131.68
2538,187,8,2025-09-14 17:13:00,returned,pix,590.13
2539,940,44,2025-01-18 03:40:00,completed,debit_card,767.26
2540,482,19,2025-06-10 13:57:00,completed,debit_card,2016.87
2541,922,47,2025-08-01 12:24:00,completed,credit_card,1789.4
2542,407,16,2025-03-21 04:03:00,completed,debit_card,1833.18
2543,841,12,2025-04-07 19:12:00,completed,pix,1950.28
2544,509,20,2025-02-04 10:29:00,completed,pix,3325.66
2545,869,18,2025-06-24 00:46:00,cancelled,pix,207.36
2546,520,12,2025-05-12 16:37:00,completed,debit_card,2666.36
2547,53,48,2025-05-29 12:53:00,pending,pix,829.12
2548,398,25,2025-02-19 06:14:00,completed,debit_card,1320.4
2549,199,11,2025-07-05 21:13:00,completed,boleto,330.73
2550,391,22,2025-09-05 17:42:00,completed,credit_card,1570.78
2551,649,46,2025-02-27 15:07:00,cancelled,boleto,2818.68
2552,771,34,2025-04-06 20:09:00,completed,pix,363.62
2553,846,13,2025-09-24 17:36:00,completed,credit_card,979.1
2554,913,46,2025-10-27 12:42:00,completed,pix,1318.25
2555,498,38,2025-03-18 22:16:00,returned,pix,381.57
2556,172,12,2025-09-13 20:44:00,returned,boleto,2672.86
2557,86,39,2025-03-21 00:33:00,completed,pix,2758.58
2558,558,36,2025-09-20 19:02:00,completed,credit_card,2928.91
2559,858,28,2025-05-27 09:29:00,completed,pix,2051.96
2560,186,27,2025-04-30 04:16:00,returned,credit_card,1785.19
2561,156,39,2025-09-11 17:51:00,completed,boleto,933.68
2562,493,13,2025-06-18 05:42:00,completed,debit_card,2299.95
2563,910,43,2025-03-15 16:22:00,returned,pix,1567.08
2564,521,40,2025-09-20 15:09:00,completed,boleto,3398.3
2565,627,27,2025-07-04 06:49:00,pending,pix,3389.26
2566,666,31,2025-12-29 13:10:00,completed,credit_card,3170.11
2567,130,2,2025-03-16 08:01:00,completed,pix,1273.11
2568,843,18,2025-09-17 23:28:00,completed,debit_card,1300.54
2569,81,26,2025-08-15 06:00:00,completed,pix,2987.3
2570,384,42,2025-11-06 02:16:00,completed,debit_card,2557.39
2571,802,31,2025-12-01 15:02:00,completed,debit_card,2471.18
2572,659,38,2025-02-22 23:30:00,completed,pix,993.05
2573,295,22,2025-02-09 07:53:00,returned,boleto,2920.05
2574,978,36,2025-03-26 02:38:00,completed,pix,2036.38
2575,269,19,2025-01-03 03:54:00,completed,debit_card,1575.09
2576,645,14,2025-02-04 13:28:00,completed,boleto,3031.67
2577,562,14,2025-08-04 11:12:00,completed,debit_card,1391.85
2578,535,50,2025-10-14 23:24:00,returned,debit_card,2295.66
2579,378,29,2025-02-27 17:23:00,completed,pix,1641.35
2580,376,17,2025-04-26 13:25:00,completed,credit_card,2082.73
2581,88,50,2025-01-03 04:54:00,cancelled,pix,161.1
2582,925,50,2025-03-23 18:49:00,completed,credit_card,1624.68
2583,624,37,2025-07-26 15:02:00,completed,credit_card,1956.59
2584,111,9,2025-10-26 00:25:00,cancelled,pix,1734.66
2585,584,1,2025-04-05 00:33:00,pending,credit_card,2968.99
2586,154,4,2025-09-25 20:13:00,completed,debit_card,1102.71
2587,463,7,2025-05-10 12:13:00,completed,boleto,3096.59
2588,569,11,2025-05-31 17:50:00,returned,pix,1424.05
2589,769,14,2025-10-05 02:17:00,completed,credit_card,2436.95
2590,156,42,2025-10-12 05:31:00,pending,debit_card,321.8
2591,625,19,2025-12-11 05:11:00,returned,boleto,716.54
2592,318,40,2025-09-14 11:59:00,completed,credit_card,2668.86
2593,559,3,2025-04-15 04:56:00,completed,credit_card,62.9
2594,238,8,2025-04-10 22:53:00,completed,debit_card,3390.48
2595,334,29,2025-03-10 17:30:00,completed,boleto,683.39
2596,106,50,2025-02-27 02:03:00,completed,boleto,3156.54
2597,482,37,2025-05-14 13:19:00,returned,debit_card,1815.49
2598,699,43,2025-05-20 00:13:00,completed,boleto,1984.72
2599,671,9,2025-12-15 13:46:00,completed,pix,312.78
2600,710,19,2025-11-05 05:13:00,completed,boleto,1290.96
2601,382,12,2025-06-01 04:46:00,completed,credit_card,563.64
2602,689,27,2025-03-06 00:12:00,completed,boleto,1850.24
2603,261,37,2025-04-07 03:34:00,completed,pix,1936.55
2604,799,48,2025-02-08 16:59:00,completed,pix,2489.64
2605,293,25,2025-02-03 18:39:00,cancelled,credit_card,3076.41
2606,335,45,2025-11-11 14:54:00,completed,credit_card,1649.27
2607,655,38,2025-11-02 00:57:00,completed,pix,832.09
2608,820,48,2025-08-18 00:41:00,completed,debit_card,1180.83
2609,709,50,2025-05-07 16:47:00,pending,pix,2967.87
2610,476,17,2025-08-31 01:46:00,returned,boleto,527.6
2611,225,44,2025-09-21 22:29:00,completed,credit_card,2202.85
2612,907,33,2025-01-03 20:56:00,pending,debit_card,65.54
2613,555,39,2025-02-12 23:08:00,completed,pix,874.93
2614,454,14,2025-08-28 04:07:00,completed,credit_card,2078.1
2615,663,28,2025-03-19 01:17:00,cancelled,boleto,1608.31
2616,296,18,2025-03-24 21:52:00,completed,debit_card,1737.55
2617,575,33,2025-05-20 22:48:00,completed,debit_card,2318.76
2618,642,42,2025-06-13 02:07:00,completed,debit_card,836.36
2619,767,15,2025-07-29 17:59:00,completed,boleto,997.2
2620,463,11,2025-07-04 15:04:00,completed,credit_card,2401.91
2621,855,36,2025-07-15 10:11:00,completed,pix,1893.25
2622,214,15,2025-04-12 22:08:00,completed,credit_card,70.76
2623,585,48,2025-08-08 02:28:00,completed,boleto,2352.74
2624,943,30,2025-10-17 06:41:00,completed,credit_card,2177.92
2625,616,15,2025-02-05 19:27:00,completed,debit_card,293.55
2626,158,49,2025-03-05 08:29:00,pending,pix,2621.37
2627,272,23,2025-10-14 12:41:00,completed,boleto,1836.91
2628,827,43,2025-11-28 03:54:00,returned,debit_card,732.52
2629,238,50,2025-05-19 09:56:00,cancelled,credit_card,1966.56
2630,303,48,2025-04-24 21:11:00,completed,debit_card,2092.2
2631,884,15,2025-11-25 04:57:00,completed,credit_card,3222.01
2632,670,29,2025-01-24 03:24:00,completed,credit_card,2602.66
2633,621,11,2025-10-02 03:28:00,completed,boleto,1070.7
2634,521,45,2025-02-05 14:32:00,completed,credit_card,431.1
2635,321,18,2025-10-25 23:09:00,completed,debit_card,2989.08
2636,59,40,2025-06-23 02:24:00,completed,boleto,2964.32
2637,358,31,2025-06-14 06:18:00,cancelled,pix,630.08
2638,704,9,2025-12-24 22:47:00,cancelled,boleto,236.22
2639,648,22,2025-02-21 02:31:00,completed,debit_card,2497.29
2640,251,11,2025-11-18 19:26:00,completed,credit_card,2534.58
2641,891,17,2025-04-17 17:46:00,completed,boleto,636.46
2642,436,33,2025-07-24 12:27:00,completed,boleto,2345.38
2643,146,11,2025-05-16 07:04:00,pending,boleto,990.65
2644,859,39,2025-08-24 12:28:00,pending,debit_card,926.95
2645,978,8,2025-03-20 21:47:00,completed,credit_card,1149.32
2646,352,4,2025-07-20 16:54:00,completed,pix,1830.98
2647,570,36,2025-01-26 23:14:00,completed,pix,2819.5
2648,689,19,2025-02-25 09:55:00,returned,credit_card,1755.28
2649,800,24,2025-08-26 21:13:00,completed,pix,1057.19
2650,245,41,2025-01-30 06:17:00,completed,credit_card,3096.23
2651,560,49,2025-10-01 04:09:00,pending,boleto,211.71
2652,301,18,2025-04-07 11:25:00,pending,boleto,2793.88
2653,438,33,2025-03-26 03:29:00,cancelled,debit_card,2749.65
2654,868,46,2025-04-28 15:59:00,completed,boleto,902.34
2655,100,36,2025-04-14 14:12:00,completed,debit_card,710.07
2656,725,10,2025-09-18 13:53:00,completed,pix,3063.96
2657,814,14,2025-10-01 14:42:00,returned,pix,1964.87
2658,480,7,2025-11-18 14:40:00,pending,boleto,180.12
2659,415,12,2025-04-27 17:52:00,cancelled,credit_card,3120.1
2660,165,22,2025-06-05 14:22:00,completed,pix,1234.54
2661,912,27,2025-02-10 06:26:00,pending,pix,1210.7
2662,942,48,2025-10-27 23:38:00,completed,pix,2258.64
2663,638,37,2025-09-05 20:38:00,completed,credit_card,2321.36
2664,302,11,2025-03-15 03:15:00,completed,boleto,1249.54
2665,974,36,2025-08-10 18:28:00,completed,debit_card,518.61
2666,121,13,2025-07-15 23:49:00,completed,credit_card,1941.9
2667,88,32,2025-11-22 00:13:00,cancelled,credit_card,2195.62
2668,217,8,2025-06-06 17:27:00,pending,pix,3013.57
2669,573,7,2025-07-25 15:24:00,completed,debit_card,1705.85
2670,814,43,2025-04-11 20:13:00,completed,credit_card,2267.02
2671,179,43,2025-01-12 00:56:00,completed,pix,209.34
2672,702,17,2025-03-04 01:13:00,completed,credit_card,3132.94
2673,163,22,2025-01-21 16:53:00,completed,pix,1158.71
2674,593,46,2025-02-15 14:39:00,cancelled,debit_card,2220.13
2675,170,34,2025-10-04 05:58:00,completed,debit_card,3207.86
2676,301,20,2025-05-26 15:55:00,pending,pix,2840.63
2677,374,8,2025-07-09 23:01:00,pending,boleto,2239.21
2678,708,22,2025-07-27 17:55:00,completed,credit_card,2468.56
2679,203,27,2025-09-04 19:18:00,completed,boleto,3224.75
2680,47,34,2025-10-31 19:20:00,completed,credit_card,2846.08
2681,463,21,2025-05-05 07:06:00,completed,debit_card,2142.31
2682,670,15,2025-05-30 19:05:00,cancelled,credit_card,2312.29
2683,408,5,2025-07-29 21:20:00,pending,pix,532.49
2684,194,38,2025-08-08 09:29:00,completed,pix,1656.18
2685,427,17,2025-02-06 08:24:00,returned,pix,1067.47
2686,930,8,2025-11-27 10:59:00,completed,boleto,1523.26
2687,791,19,2025-11-15 14:59:00,cancelled,debit_card,2324.62
2688,317,5,2025-04-21 18:04:00,completed,debit_card,539.05
2689,479,23,2025-03-18 17:29:00,pending,debit_card,80.47
2690,421,19,2025-11-05 22:34:00,completed,pix,1401.3
2691,269,14,2025-12-09 09:37:00,pending,debit_card,1141.2
2692,481,10,2025-11-04 11:25:00,completed,boleto,1483.1
2693,711,31,2025-01-09 00:29:00,completed,boleto,3260.65
2694,736,13,2025-11-19 12:32:00,completed,boleto,2480.65
2695,263,22,2025-01-18 20:59:00,cancelled,pix,1159.56
2696,426,37,2025-01-11 11:56:00,completed,credit_card,643.89
2697,166,39,2025-01-25 19:09:00,completed,debit_card,2172.3
